State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
KS,58,866,true,false,45,109.0,158,88.65,497.0,51,28.11,485.2,76,55.02,13.7,9,0.8,6,false
NC,184,765,false,true,21,13.8,102,24.8,105.0,148,22.85,355.1,134,40.28,17.4,16,7.83,9,false
NC,28,430,false,true,32,388.4,7,73.38,470.2,73,80.61,405.6,26,17.37,18.0,7,4.17,10,false
MA,59,113,false,false,44,156.3,139,58.45,221.9,154,26.43,69.9,15,11.82,12.7,20,7.42,9,false
MO,81,870,false,false,5,4.7,108,34.8,78.6,88,65.5,279.7,134,17.73,5.6,10,3.62,10,false
OK,194,886,true,true,5,148.8,40,27.03,109.9,199,8.31,438.8,167,16.21,12.8,6,3.31,10,false
IN,170,368,true,false,45,208.1,80,36.07,321.5,60,55.6,22.5,49,19.74,13.4,4,1.2,4,false
TX,68,133,false,true,15,100.2,174,13.6,140.4,39,7.95,476.1,132,54.39,9.9,9,4.54,4,true
TX,37,806,true,false,18,221.5,79,65.25,71.4,119,86.45,165.4,48,33.34,5.2,10,4.8,3,true
MI,34,314,false,true,38,387.6,93,96.81,229.0,119,50.99,384.6,52,57.4,6.5,14,2.14,0,false
SC,120,141,false,true,10,135.8,76,0.57,50.8,72,41.21,426.2,100,53.9,2.2,13,8.45,7,false
MN,7,82,true,true,30,56.7,187,3.84,196.3,176,91.71,297.9,15,76.63,17.1,1,1.77,6,true
TX,187,461,false,true,1,232.9,103,8.58,138.5,96,32.79,271.6,130,3.1,1.5,11,2.69,10,true
NE,19,444,true,false,13,297.8,23,21.49,498.4,55,90.09,297.1,144,5.93,0.6,0,1.3,2,true
FL,160,552,true,false,28,171.2,165,87.77,336.7,193,38.02,114.2,96,26.34,6.6,16,6.03,4,true
NY,68,757,true,true,12,371.7,190,34.29,91.0,127,26.56,40.2,121,99.93,11.4,1,3.67,1,false
ID,118,982,false,false,34,231.6,184,63.58,121.2,44,56.51,313.6,34,66.75,8.4,2,9.41,9,false
CA,106,391,true,true,15,191.3,37,48.76,390.2,197,92.89,333.0,107,78.65,14.2,14,4.05,10,true
FL,113,455,true,true,34,11.9,31,31.62,353.6,66,96.83,139.8,42,14.69,15.3,20,8.92,1,true
SC,184,671,true,true,31,468.9,158,61.47,175.2,198,16.22,109.8,18,52.82,0.2,6,8.87,4,true
GA,135,0,true,true,39,224.2,96,87.97,305.8,59,92.35,280.3,177,24.04,0.6,6,9.03,6,true
PA,153,225,false,false,30,468.6,173,30.82,103.6,187,76.92,423.5,101,84.16,5.2,5,4.54,8,false
PA,99,904,false,true,42,93.3,185,89.56,335.4,8,61.5,149.3,89,20.05,10.4,7,4.06,10,true
FL,165,139,false,true,22,463.2,193,49.08,361.0,177,71.98,140.2,8,43.99,8.9,17,7.42,7,true
WA,70,167,false,false,41,163.6,157,35.28,247.1,200,23.11,487.8,56,9.79,11.2,12,8.46,4,true
WV,132,469,false,false,33,81.1,13,71.61,469.0,34,26.98,163.9,127,59.34,6.0,2,6.46,8,false
CA,175,408,true,false,4,181.0,39,35.47,395.5,63,88.0,137.3,114,66.81,14.8,11,7.5,4,false
NY,61,939,false,false,40,16.9,51,64.0,62.2,24,40.34,72.0,26,49.34,6.5,10,6.71,6,true
MD,165,168,false,true,29,367.7,39,46.14,306.9,114,6.25,318.4,172,48.69,17.9,8,2.82,4,true
WV,84,86,false,true,28,99.8,169,22.34,180.2,51,95.11,215.7,32,27.18,3.0,6,9.59,9,true
