State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
CA,86,145,false,true,25,17.9,144,47.07,6.0,109,85.79,471.6,197,82.22,16.1,13,1.11,0,true
UT,127,225,true,false,7,436.2,105,46.0,241.6,136,53.24,154.4,145,95.68,7.4,16,7.29,1,true
TX,174,449,false,false,16,110.8,127,14.13,306.9,2,75.83,176.1,36,9.86,18.9,6,9.1,9,false
MD,55,85,false,false,34,449.4,188,49.43,125.1,78,16.67,373.3,168,87.51,3.4,3,1.62,10,true
KS,191,1,true,false,23,336.8,95,49.56,408.1,139,14.33,339.3,80,5.87,4.0,9,7.76,8,false
PA,171,58,true,true,35,283.9,190,94.29,119.2,117,28.26,31.9,157,77.34,19.4,6,0.44,5,false
FL,124,417,true,true,42,62.2,39,17.21,147.6,157,77.24,247.8,92,70.14,10.6,7,1.58,4,false
FL,136,416,false,true,21,381.7,159,44.42,388.1,95,9.38,266.2,168,13.43,5.7,11,2.33,0,false
MN,58,174,true,true,39,427.6,196,37.49,490.6,176,20.78,410.3,60,70.53,14.2,4,1.5,2,false
TX,118,324,true,false,41,354.6,193,18.02,72.3,171,93.03,499.6,39,70.91,7.9,8,2.23,9,false
GA,195,530,false,true,24,65.0,177,26.72,374.3,40,75.21,251.8,35,55.21,18.4,12,3.08,8,true
FL,1,861,false,true,12,252.3,156,16.68,140.8,62,56.72,57.8,54,68.11,1.4,19,3.54,6,false
FL,127,446,true,false,20,334.6,34,27.74,306.0,82,25.93,242.8,185,3.34,4.7,8,4.23,2,true
TX,154,56,true,false,43,328.3,80,29.69,215.0,73,43.69,238.3,161,55.52,7.3,10,1.79,2,true
CA,143,429,false,false,44,198.7,116,33.47,35.2,164,16.52,29.3,22,66.04,11.4,17,7.04,7,true
AK,35,650,true,false,25,278.9,148,43.73,237.6,26,0.81,494.7,144,53.27,17.4,10,9.66,5,true
TX,48,469,false,true,26,289.2,43,48.7,65.9,58,96.74,458.7,161,82.79,1.5,20,5.77,1,true
NY,179,533,false,false,20,77.7,117,93.58,306.2,65,20.4,135.5,171,15.8,17.4,9,9.86,9,false
KS,92,939,false,true,22,480.4,141,47.69,358.6,36,18.75,29.8,15,78.59,1.0,17,8.61,4,true
MN,57,764,false,true,49,146.0,20,78.86,230.2,175,87.74,480.5,167,43.22,6.0,7,9.83,8,false
MA,66,504,true,true,46,176.8,144,65.35,185.0,1,28.57,55.7,116,61.03,1.8,12,2.25,9,true
VA,130,766,false,true,36,109.8,176,47.61,371.0,104,73.89,132.2,47,13.73,6.3,18,9.26,10,true
TN,190,705,false,false,20,84.9,65,66.6,397.7,168,26.91,73.0,20,26.79,15.9,10,3.61,3,false
NY,62,846,false,true,33,156.7,193,60.01,387.1,18,55.2,452.0,97,87.16,2.3,1,9.33,10,true
IN,156,740,true,false,35,15.6,28,5.64,434.8,37,82.89,259.0,25,61.38,14.8,13,6.54,10,true
IL,186,661,false,false,8,232.9,103,25.94,248.3,103,92.84,191.9,40,0.59,11.2,10,6.59,2,false
MN,85,527,true,true,10,61.5,34,68.19,438.0,43,2.1,468.2,95,66.55,17.3,2,5.69,10,true
IL,41,701,true,false,36,213.8,128,69.26,92.5,173,66.79,497.2,175,47.08,17.2,2,1.13,0,false
NY,61,462,true,true,29,323.6,152,72.22,92.8,157,12.39,280.1,97,34.05,6.0,19,8.86,3,true
PA,68,788,false,true,46,479.8,146,43.1,388.3,60,48.01,110.1,154,0.69,4.2,10,1.73,9,false
